日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-02-11,600519,1713.64,1706.61,1757.43,1697.64,33746,6296909568.0,3.46,-1.33,-23.03,0.27
2022-02-14,600519,1696.64,1725.31,1733.64,1693.95,20196,3762313344.0,2.33,1.1,18.7,0.16
2022-02-15,600519,1725.44,1747.26,1767.64,1715.64,27106,5131842048.0,3.01,1.27,21.95,0.22
2022-02-16,600519,1756.64,1749.19,1763.64,1744.64,14587,2769034320.0,1.09,0.11,1.93,0.12
2022-02-17,600519,1757.25,1743.63,1768.12,1737.64,18214,3450265040.0,1.74,-0.32,-5.56,0.14
2022-02-18,600519,1734.27,1763.64,1764.62,1722.3,19385,3670339744.0,2.43,1.15,20.01,0.15
2022-02-21,600519,1756.64,1733.63,1763.54,1725.59,20816,3920377360.0,2.15,-1.7,-30.01,0.17
2022-02-22,600519,1716.65,1664.51,1717.64,1656.66,52299,9473992704.0,3.52,-3.99,-69.12,0.42
2022-02-23,600519,1668.05,1683.65,1690.64,1656.72,28112,5118197760.0,2.04,1.15,19.14,0.22
2022-02-24,600519,1664.64,1620.75,1670.63,1604.74,65359,11578557184.0,3.91,-3.74,-62.9,0.52
2022-02-25,600519,1631.64,1655.7,1664.92,1631.64,38979,6999524096.0,2.05,2.16,34.95,0.31
2022-02-28,600519,1643.7,1647.04,1653.64,1623.64,28923,5158148352.0,1.81,-0.52,-8.66,0.23
2022-03-01,600519,1658.64,1715.12,1720.21,1658.64,47379,8721229312.0,3.74,4.13,68.08,0.38
2022-03-02,600519,1696.64,1701.52,1707.63,1681.64,20074,3690612336.0,1.52,-0.79,-13.6,0.16
2022-03-03,600519,1702.44,1656.64,1706.89,1650.64,31547,5703580672.0,3.31,-2.64,-44.88,0.25
2022-03-04,600519,1628.64,1637.14,1649.53,1611.74,31047,5509157632.0,2.28,-1.18,-19.5,0.25
2022-03-07,600519,1616.84,1563.64,1624.64,1560.44,49156,8487507456.0,3.92,-4.49,-73.5,0.39
2022-03-08,600519,1616.62,1609.84,1643.3,1588.64,57215,10087484416.0,3.5,2.95,46.2,0.46
2022-03-09,600519,1620.74,1635.82,1661.64,1577.75,56434,10018589952.0,5.21,1.61,25.98,0.45
2022-03-10,600519,1664.64,1651.07,1677.64,1647.64,36462,6587438848.0,1.83,0.93,15.25,0.29
2022-03-11,600519,1622.64,1625.65,1633.64,1574.72,47727,8335618304.0,3.57,-1.54,-25.42,0.38
2022-03-14,600519,1586.64,1556.64,1606.64,1556.64,49007,8416841984.0,3.08,-4.25,-69.01,0.39
2022-03-15,600519,1506.64,1459.64,1541.64,1459.64,89056,14567142656.0,5.27,-6.23,-97.0,0.71
2022-03-16,600519,1490.64,1531.59,1540.54,1449.64,77593,12753010176.0,6.23,4.93,71.95,0.62
2022-03-17,600519,1576.64,1576.79,1611.64,1568.3,68352,11843531776.0,2.83,2.95,45.2,0.54
2022-03-18,600519,1574.64,1564.43,1601.64,1548.92,38349,6564085504.0,3.34,-0.78,-12.36,0.31
2022-03-21,600519,1580.64,1560.94,1582.29,1551.65,27877,4763083264.0,1.96,-0.22,-3.49,0.22
2022-03-22,600519,1580.52,1551.64,1580.52,1542.97,21054,3578291200.0,2.41,-0.6,-9.3,0.17
2022-03-23,600519,1561.64,1608.83,1626.64,1553.64,58067,10096341504.0,4.7,3.69,57.19,0.46
2022-03-24,600519,1594.64,1577.57,1596.64,1573.99,25815,4457504512.0,1.41,-1.94,-31.26,0.21
2022-03-25,600519,1568.64,1546.64,1590.64,1541.64,29709,5054831360.0,3.11,-1.96,-30.93,0.24
2022-03-28,600519,1481.64,1517.44,1521.44,1460.64,57542,9392007936.0,3.93,-1.89,-29.2,0.46
2022-03-29,600519,1518.14,1523.64,1548.14,1518.14,25935,4343365376.0,1.98,0.41,6.2,0.21
2022-03-30,600519,1554.64,1586.74,1586.74,1551.64,42433,7276379136.0,2.3,4.14,63.1,0.34
2022-03-31,600519,1576.64,1575.64,1595.24,1565.44,25174,4338022912.0,1.88,-0.7,-11.1,0.2
2022-04-01,600519,1586.58,1636.65,1649.64,1578.33,44862,7936957184.0,4.53,3.87,61.01,0.36
2022-04-06,600519,1609.64,1621.64,1645.37,1609.64,27820,4910792448.0,2.18,-0.92,-15.01,0.22
2022-04-07,600519,1614.64,1621.64,1641.64,1606.74,20196,3568182336.0,2.15,0.0,0.0,0.16
2022-04-08,600519,1624.64,1640.64,1645.34,1623.18,22941,4081618544.0,1.37,1.17,19.0,0.18
2022-04-11,600519,1626.64,1576.64,1626.64,1562.67,43864,7568782592.0,3.9,-3.9,-64.0,0.35
2022-04-12,600519,1585.64,1638.64,1644.61,1564.64,41630,7284546304.0,5.07,3.93,62.0,0.33
2022-04-13,600519,1623.64,1625.64,1651.64,1607.72,31148,5534915840.0,2.68,-0.79,-13.0,0.25
2022-04-14,600519,1644.64,1665.64,1692.54,1636.84,37650,6834657280.0,3.43,2.46,40.0,0.3
2022-04-15,600519,1658.84,1662.63,1674.64,1652.53,21041,3800797632.0,1.33,-0.18,-3.01,0.17
2022-04-18,600519,1637.77,1647.46,1654.64,1624.64,19793,3525102976.0,1.8,-0.91,-15.17,0.16
2022-04-19,600519,1656.64,1646.94,1689.63,1632.14,24205,4359852032.0,3.49,-0.03,-0.52,0.19
2022-04-20,600519,1658.33,1653.64,1676.64,1625.32,24156,4342043392.0,3.12,0.41,6.7,0.19
2022-04-21,600519,1646.84,1636.62,1662.64,1626.64,28953,5160787968.0,2.18,-1.03,-17.02,0.23
2022-04-22,600519,1619.64,1629.64,1644.52,1616.82,27900,4955360768.0,1.69,-0.43,-6.98,0.22
2022-04-25,600519,1606.64,1564.64,1633.14,1558.64,53658,9352986880.0,4.57,-3.99,-65.0,0.43
2022-04-26,600519,1559.97,1589.12,1605.62,1556.64,44564,7692845312.0,3.13,1.56,24.48,0.35
2022-04-27,600519,1623.76,1651.56,1666.64,1623.76,57402,10289893120.0,2.7,3.93,62.44,0.46
2022-04-28,600519,1649.64,1691.64,1701.64,1643.14,44010,8038681856.0,3.54,2.43,40.08,0.35
2022-04-29,600519,1692.64,1685.02,1705.64,1667.62,34885,6384066560.0,2.25,-0.39,-6.62,0.28
2022-05-05,600519,1686.64,1693.64,1726.64,1685.62,33661,6235017472.0,2.43,0.51,8.62,0.27
2022-05-06,600519,1671.63,1649.64,1675.64,1637.64,28596,5138176768.0,2.24,-2.6,-44.0,0.23
2022-05-09,600519,1636.64,1608.64,1636.64,1594.64,30352,5324616192.0,2.55,-2.49,-41.0,0.24
2022-05-10,600519,1576.64,1622.83,1641.6,1561.65,40119,7018451200.0,4.97,0.88,14.19,0.32
2022-05-11,600519,1611.64,1624.64,1645.12,1608.64,30313,5372950016.0,2.25,0.11,1.81,0.24
2022-05-12,600519,1609.64,1619.31,1634.64,1606.64,22038,3888480080.0,1.72,-0.33,-5.33,0.18
2022-05-13,600519,1636.64,1634.88,1654.58,1622.64,20731,3690141232.0,1.97,0.96,15.57,0.17
2022-05-16,600519,1653.64,1614.64,1653.64,1599.31,27765,4881208576.0,3.32,-1.24,-20.24,0.22
2022-05-17,600519,1626.52,1624.64,1631.64,1611.64,20145,3557048800.0,1.24,0.62,10.0,0.16
2022-05-18,600519,1630.3,1617.64,1630.56,1599.66,24850,4362487040.0,1.9,-0.43,-7.0,0.2
2022-05-19,600519,1601.64,1612.64,1613.64,1595.64,19776,3459059184.0,1.11,-0.31,-5.0,0.16
2022-05-20,600519,1616.63,1656.65,1657.79,1608.64,41950,7493460224.0,3.05,2.73,44.01,0.33
2022-05-23,600519,1656.64,1637.64,1660.53,1628.64,22157,3950856592.0,1.92,-1.15,-19.01,0.18
2022-05-24,600519,1642.64,1616.64,1643.64,1612.14,27342,4824599808.0,1.92,-1.28,-21.0,0.22
2022-05-25,600519,1621.91,1612.15,1628.64,1603.64,22389,3929477104.0,1.55,-0.28,-4.49,0.18
2022-05-26,600519,1617.64,1599.44,1617.64,1586.64,28053,4888109312.0,1.92,-0.79,-12.71,0.22
2022-05-27,600519,1616.63,1611.8,1636.64,1609.65,25120,4436904960.0,1.69,0.77,12.36,0.2
2022-05-30,600519,1622.64,1635.05,1647.19,1622.64,34466,6135631360.0,1.52,1.44,23.25,0.27
2022-05-31,600519,1631.41,1660.67,1671.54,1623.62,40751,7329201152.0,2.93,1.57,25.62,0.32
2022-06-01,600519,1658.64,1644.89,1671.42,1635.64,21760,3897858992.0,2.15,-0.95,-15.78,0.17
2022-06-02,600519,1644.61,1642.64,1652.44,1636.64,16915,3019718032.0,0.96,-0.14,-2.25,0.13
2022-06-06,600519,1646.64,1644.64,1651.64,1614.64,36741,6535329280.0,2.25,0.12,2.0,0.29
2022-06-07,600519,1640.78,1674.54,1681.64,1626.95,35049,6356030976.0,3.33,1.82,29.9,0.28
2022-06-08,600519,1681.64,1722.24,1738.64,1681.64,44354,8236953856.0,3.4,2.85,47.7,0.35
2022-06-09,600519,1728.64,1709.64,1744.99,1705.64,26329,4897066752.0,2.28,-0.73,-12.6,0.21
2022-06-10,600519,1701.65,1757.24,1763.64,1691.64,47345,8882462720.0,4.21,2.78,47.6,0.38
2022-06-13,600519,1746.64,1712.64,1748.64,1704.72,36755,6847248896.0,2.5,-2.54,-44.6,0.29
2022-06-14,600519,1690.64,1727.64,1732.06,1688.64,29416,5467949312.0,2.54,0.88,15.0,0.23
2022-06-15,600519,1726.64,1731.74,1761.64,1719.63,33664,6354868992.0,2.43,0.24,4.1,0.27
2022-06-16,600519,1751.23,1733.64,1764.27,1731.97,26887,5087605504.0,1.87,0.11,1.9,0.21
2022-06-17,600519,1734.73,1807.64,1808.64,1734.73,50542,9749530880.0,4.26,4.27,74.0,0.4
2022-06-20,600519,1806.64,1798.66,1826.64,1786.64,34975,6802792448.0,2.21,-0.5,-8.98,0.28
2022-06-21,600519,1805.64,1802.38,1823.63,1784.64,23717,4617805056.0,2.17,0.21,3.72,0.19
2022-06-22,600519,1811.64,1792.64,1814.64,1788.64,19647,3813775296.0,1.44,-0.54,-9.74,0.16
2022-06-23,600519,1799.34,1813.74,1821.68,1796.64,26844,5239860480.0,1.4,1.18,21.1,0.21
2022-06-24,600519,1826.64,1865.65,1876.64,1821.64,39635,7921199872.0,3.03,2.86,51.91,0.32
2022-06-27,600519,1876.58,1867.19,1906.58,1856.94,40115,8124449024.0,2.66,0.08,1.54,0.32
2022-06-28,600519,1876.38,1892.64,1897.64,1857.64,25246,5112298752.0,2.14,1.36,25.45,0.2
2022-06-29,600519,1884.64,1886.64,1898.64,1867.65,30360,6142508544.0,1.64,-0.32,-6.0,0.24
2022-06-30,600519,1878.32,1923.32,1955.32,1878.31,38982,7984019456.0,4.08,1.94,36.68,0.31
2022-07-01,600519,1933.32,1907.37,1946.09,1893.53,21596,4385555200.0,2.73,-0.83,-15.95,0.17
2022-07-04,600519,1898.33,1896.32,1902.61,1879.33,25076,5042804224.0,1.22,-0.58,-11.05,0.2
2022-07-05,600519,1903.6,1911.33,1932.77,1888.32,26329,5345189888.0,2.34,0.79,15.01,0.21
2022-07-06,600519,1910.32,1880.32,1917.32,1864.32,32752,6566374912.0,2.77,-1.62,-31.01,0.26
2022-07-07,600519,1883.32,1868.32,1887.67,1863.33,20932,4179088240.0,1.29,-0.64,-12.0,0.17
2022-07-08,600519,1883.32,1877.32,1893.21,1874.48,15644,3134903456.0,1.0,0.48,9.0,0.12
2022-07-11,600519,1868.52,1841.92,1873.09,1828.82,23949,4709248256.0,2.36,-1.89,-35.4,0.19
2022-07-12,600519,1843.32,1826.73,1851.12,1808.38,23447,4562731381.0,2.32,-0.82,-15.19,0.19
2022-07-13,600519,1823.32,1837.21,1850.32,1818.99,19854,3893406034.0,1.72,0.57,10.48,0.16
2022-07-14,600519,1838.32,1831.32,1855.12,1819.32,20527,4014985518.0,1.95,-0.32,-5.89,0.16
2022-07-15,600519,1823.43,1827.82,1878.0,1822.83,33416,6588730699.0,3.01,-0.19,-3.5,0.27
2022-07-18,600519,1830.68,1829.98,1837.32,1800.32,24221,4701936868.0,2.02,0.12,2.16,0.19
2022-07-19,600519,1823.32,1821.42,1829.97,1804.32,21956,4250852886.0,1.4,-0.47,-8.56,0.17
2022-07-20,600519,1837.07,1828.42,1848.32,1823.32,18705,3659970961.0,1.37,0.38,7.0,0.15
2022-07-21,600519,1821.42,1817.32,1834.22,1812.83,14061,2735503093.0,1.17,-0.61,-11.1,0.11
2022-07-22,600519,1827.54,1825.32,1840.32,1813.32,25114,4894378605.0,1.49,0.44,8.0,0.2
2022-07-25,600519,1827.83,1822.97,1830.62,1809.32,16912,3285451347.0,1.17,-0.13,-2.35,0.13
2022-07-26,600519,1831.31,1828.53,1843.29,1825.34,20685,4041100077.0,0.98,0.3,5.56,0.16
2022-07-27,600519,1820.32,1797.92,1826.32,1795.32,21490,4149807166.0,1.7,-1.67,-30.61,0.17
2022-07-28,600519,1799.42,1776.32,1816.32,1770.98,34870,6669448409.0,2.52,-1.2,-21.6,0.28
2022-07-29,600519,1773.42,1776.76,1797.31,1756.42,37032,7028415881.0,2.3,0.02,0.44,0.29
2022-08-01,600519,1768.33,1768.62,1786.32,1759.5,21037,3988198590.0,1.51,-0.46,-8.14,0.17
2022-08-02,600519,1758.32,1758.3,1766.3,1736.33,28221,5284516568.0,1.69,-0.58,-10.32,0.22
2022-08-03,600519,1768.31,1763.32,1782.32,1755.32,24598,4642442196.0,1.54,0.29,5.02,0.2
2022-08-04,600519,1768.32,1794.33,1801.42,1758.45,30357,5797110733.0,2.44,1.76,31.01,0.24
2022-08-05,600519,1806.12,1802.28,1813.32,1783.22,20086,3857406327.0,1.68,0.44,7.95,0.16
2022-08-08,600519,1793.47,1789.85,1811.2,1785.83,16799,3220702892.0,1.41,-0.69,-12.43,0.13
2022-08-09,600519,1789.85,1788.32,1797.31,1783.32,13875,2651800008.0,0.78,-0.09,-1.53,0.11
2022-08-10,600519,1788.3,1754.32,1796.32,1742.9,27927,5259452686.0,2.99,-1.9,-34.0,0.22
2022-08-11,600519,1764.32,1785.22,1785.32,1756.33,26061,4940834195.0,1.65,1.76,30.9,0.21
2022-08-12,600519,1785.22,1806.32,1808.32,1778.32,20260,3882570566.0,1.68,1.18,21.1,0.16
2022-08-15,600519,1798.78,1798.21,1817.82,1793.87,19323,3717178491.0,1.33,-0.45,-8.11,0.15
2022-08-16,600519,1802.26,1796.16,1812.11,1794.32,14836,2854189586.0,0.99,-0.11,-2.05,0.12
2022-08-17,600519,1808.32,1796.32,1808.32,1773.32,18361,3508295541.0,1.95,0.01,0.16,0.15
2022-08-18,600519,1786.32,1773.82,1791.4,1759.39,23168,4384060205.0,1.78,-1.25,-22.5,0.18
2022-08-19,600519,1776.32,1773.33,1786.67,1766.32,13544,2572000762.0,1.15,-0.03,-0.49,0.11
2022-08-22,600519,1763.33,1772.3,1785.32,1759.7,15427,2925285473.0,1.44,-0.06,-1.03,0.12
2022-08-23,600519,1776.92,1748.33,1776.92,1745.32,23756,4452538978.0,1.78,-1.35,-23.97,0.19
2022-08-24,600519,1748.31,1732.52,1753.55,1729.32,18728,3486382969.0,1.39,-0.9,-15.81,0.15
2022-08-25,600519,1737.32,1763.32,1766.32,1732.52,21925,4107597895.0,1.95,1.78,30.8,0.17
2022-08-26,600519,1778.32,1776.32,1790.32,1764.32,23142,4397161135.0,1.47,0.74,13.0,0.18
2022-08-29,600519,1761.32,1757.14,1778.29,1752.32,13570,2555981192.0,1.46,-1.08,-19.18,0.11
2022-08-30,600519,1760.67,1748.32,1763.32,1732.52,18235,3400091358.0,1.75,-0.5,-8.82,0.15
2022-08-31,600519,1738.42,1802.32,1803.88,1738.33,44692,8518225337.0,3.75,3.09,54.0,0.36
2022-09-01,600519,1790.47,1759.21,1794.32,1759.21,26845,5088658955.0,1.95,-2.39,-43.11,0.21
2022-09-02,600519,1768.26,1753.32,1771.28,1744.49,19391,3635162804.0,1.52,-0.33,-5.89,0.15
2022-09-05,600519,1740.96,1713.32,1747.32,1698.32,36822,6764549173.0,2.79,-2.28,-40.0,0.29
2022-09-06,600519,1713.68,1723.32,1726.52,1703.32,20830,3832086313.0,1.35,0.58,10.0,0.17
2022-09-07,600519,1713.35,1696.33,1715.98,1689.33,28306,5151537330.0,1.55,-1.57,-26.99,0.23
2022-09-08,600519,1698.32,1693.32,1710.32,1693.32,16591,3026766448.0,1.0,-0.18,-3.01,0.13
2022-09-09,600519,1703.32,1723.11,1730.32,1694.32,27090,4991679523.0,2.13,1.76,29.79,0.22
2022-09-13,600519,1758.32,1757.32,1766.7,1736.55,28693,5387987148.0,1.75,1.99,34.21,0.23
2022-09-14,600519,1742.33,1747.32,1758.32,1741.32,16042,3002693247.0,0.97,-0.57,-10.0,0.13
2022-09-15,600519,1748.32,1758.32,1771.44,1748.28,20810,3917954256.0,1.33,0.63,11.0,0.17
2022-09-16,600519,1750.12,1737.32,1763.92,1733.43,24121,4501527357.0,1.73,-1.19,-21.0,0.19
2022-09-19,600519,1733.32,1749.96,1766.91,1731.2,18584,3479680771.0,2.06,0.73,12.64,0.15
2022-09-20,600519,1748.3,1756.32,1762.92,1736.87,14116,2645281859.0,1.49,0.36,6.36,0.11
2022-09-21,600519,1754.99,1726.32,1761.32,1726.32,20995,3904096421.0,1.99,-1.71,-30.0,0.17
2022-09-22,600519,1718.32,1699.13,1719.34,1695.17,22704,4147900996.0,1.4,-1.58,-27.19,0.18
2022-09-23,600519,1699.13,1712.75,1733.32,1699.13,28288,5191904760.0,2.01,0.8,13.62,0.23
2022-09-26,600519,1698.32,1741.32,1766.32,1698.3,35135,6566771227.0,3.97,1.67,28.57,0.28
2022-09-27,600519,1747.18,1766.32,1775.32,1729.43,28820,5422668135.0,2.64,1.44,25.0,0.23
2022-09-28,600519,1758.82,1761.32,1777.72,1752.33,21446,4042506330.0,1.44,-0.28,-5.0,0.17
2022-09-29,600519,1776.3,1758.67,1780.5,1749.45,21590,4075515187.0,1.76,-0.15,-2.65,0.17
2022-09-30,600519,1776.94,1750.82,1780.31,1744.32,21289,4000917951.0,2.05,-0.45,-7.85,0.17
2022-10-10,600519,1768.32,1664.32,1769.32,1658.52,48584,8865386496.0,6.33,-4.94,-86.5,0.39
2022-10-11,600519,1667.32,1658.31,1684.32,1638.32,32047,5712249507.0,2.76,-0.36,-6.01,0.26
2022-10-12,600519,1651.98,1638.32,1657.32,1586.32,48195,8372252823.0,4.28,-1.21,-19.99,0.38
2022-10-13,600519,1598.78,1578.31,1613.32,1575.32,63969,10919727537.0,2.32,-3.66,-60.01,0.51
2022-10-14,600519,1588.32,1615.93,1633.32,1580.26,46520,8045032623.0,3.36,2.38,37.62,0.37
2022-10-17,600519,1604.32,1596.82,1606.31,1576.12,33550,5740146639.0,1.87,-1.18,-19.11,0.27
2022-10-18,600519,1603.32,1584.15,1608.32,1579.32,28083,4800689502.0,1.82,-0.79,-12.67,0.22
2022-10-19,600519,1580.3,1526.32,1580.3,1526.32,60121,9997656284.0,3.41,-3.65,-57.83,0.48
2022-10-20,600519,1499.32,1521.82,1546.75,1489.32,42778,7020555512.0,3.76,-0.29,-4.5,0.34
2022-10-21,600519,1518.32,1502.32,1526.12,1488.32,38907,6317945876.0,2.48,-1.28,-19.5,0.31
2022-10-24,600519,1448.32,1379.6,1467.32,1366.33,132098,20217576174.0,6.72,-8.17,-122.72,1.05
2022-10-25,600519,1357.74,1358.07,1393.32,1350.32,81362,12136909034.0,3.12,-1.56,-21.53,0.65
2022-10-26,600519,1367.12,1342.4,1393.31,1338.32,81781,12120993864.0,4.05,-1.15,-15.67,0.65
2022-10-27,600519,1358.32,1279.32,1366.3,1262.17,107106,15258551283.0,7.76,-4.7,-63.08,0.85
2022-10-28,600519,1269.09,1238.32,1284.32,1237.03,93143,12823821843.0,3.7,-3.2,-41.0,0.74
2022-10-31,600519,1228.32,1228.32,1260.33,1211.32,71847,9758303071.0,3.96,-0.81,-10.0,0.57
2022-11-01,600519,1237.32,1340.33,1347.72,1237.32,118766,16859775304.0,8.99,9.12,112.01,0.95
2022-11-02,600519,1338.32,1350.28,1384.32,1314.32,79777,11717204099.0,5.22,0.74,9.95,0.64
2022-11-03,600519,1321.89,1317.82,1340.82,1306.42,45160,6509550787.0,2.55,-2.4,-32.46,0.36
2022-11-04,600519,1316.28,1394.89,1406.09,1316.28,80008,11996968945.0,6.82,5.85,77.07,0.64
2022-11-07,600519,1372.37,1385.43,1396.8,1364.91,42698,6414049133.0,2.29,-0.68,-9.46,0.34
2022-11-08,600519,1386.32,1363.2,1396.31,1347.28,39325,5842320995.0,3.54,-1.6,-22.23,0.31
2022-11-09,600519,1362.27,1338.22,1367.2,1328.32,36090,5276777530.0,2.85,-1.83,-24.98,0.29
2022-11-10,600519,1322.32,1353.32,1363.32,1313.47,37720,5518325849.0,3.73,1.13,15.1,0.3
2022-11-11,600519,1406.32,1406.47,1422.77,1373.3,73947,11252112275.0,3.66,3.93,53.15,0.59
2022-11-14,600519,1421.82,1411.32,1441.85,1406.32,57370,8858049581.0,2.53,0.34,4.85,0.46
2022-11-15,600519,1410.32,1466.32,1477.29,1399.32,56318,8858377894.0,5.52,3.9,55.0,0.45
2022-11-16,600519,1459.32,1463.57,1476.32,1446.32,26848,4250886805.0,2.05,-0.19,-2.75,0.21
2022-11-17,600519,1468.82,1445.32,1474.62,1431.2,30580,4793001162.0,2.97,-1.25,-18.25,0.24
2022-11-18,600519,1454.32,1445.45,1462.32,1434.32,23609,3703793426.0,1.94,0.01,0.13,0.19
2022-11-21,600519,1419.67,1398.3,1419.67,1376.85,39096,5917086070.0,2.96,-3.26,-47.15,0.31
2022-11-22,600519,1395.76,1418.27,1438.06,1394.43,29901,4582790131.0,3.12,1.43,19.97,0.24
2022-11-23,600519,1406.32,1427.32,1435.32,1399.36,22177,3428793052.0,2.54,0.64,9.05,0.18
2022-11-24,600519,1437.32,1398.31,1447.2,1392.3,27687,4241974248.0,3.85,-2.03,-29.01,0.22
2022-11-25,600519,1398.83,1400.33,1410.32,1388.32,18621,2833988373.0,1.57,0.14,2.02,0.15
2022-11-28,600519,1363.1,1388.2,1393.32,1329.32,47723,7040991068.0,4.57,-0.87,-12.13,0.38
2022-11-29,600519,1447.88,1477.32,1478.32,1429.32,73420,11587859176.0,3.53,6.42,89.12,0.58
2022-11-30,600519,1465.44,1477.32,1482.32,1463.32,31497,5019450678.0,1.29,0.0,0.0,0.25
2022-12-01,600519,1538.32,1509.12,1558.32,1509.11,51358,8480772923.0,3.33,2.15,31.8,0.41
2022-12-02,600519,1513.32,1512.2,1531.31,1499.52,23884,3910860618.0,2.11,0.2,3.08,0.19
2022-12-05,600519,1546.32,1543.22,1557.32,1527.32,36127,6018521304.0,1.98,2.05,31.02,0.29
2022-12-06,600519,1533.32,1566.32,1605.22,1530.32,44147,7477917194.0,4.85,1.5,23.1,0.35
2022-12-07,600519,1556.13,1562.32,1598.32,1548.35,35526,6012253045.0,3.19,-0.26,-4.0,0.28
2022-12-08,600519,1560.32,1565.34,1573.32,1543.32,19730,3323420877.0,1.92,0.19,3.02,0.16
2022-12-09,600519,1570.32,1608.32,1608.32,1560.32,39215,6716944493.0,3.07,2.75,42.98,0.31
2022-12-12,600519,1594.18,1617.34,1644.32,1593.32,34755,6063957619.0,3.17,0.56,9.02,0.28
2022-12-13,600519,1615.32,1628.32,1639.01,1608.32,21385,3735089152.0,1.9,0.68,10.98,0.17
2022-12-14,600519,1621.32,1649.19,1659.12,1621.32,29098,5141262368.0,2.32,1.28,20.87,0.23
2022-12-15,600519,1683.32,1665.31,1694.32,1658.32,30634,5497063390.0,2.18,0.98,16.12,0.24
2022-12-16,600519,1651.57,1665.19,1669.32,1621.32,33303,5901587128.0,2.88,-0.01,-0.12,0.27
2022-12-19,600519,1677.12,1651.32,1677.12,1638.49,24987,4447236356.0,2.32,-0.83,-13.87,0.2
2022-12-20,600519,1643.65,1593.32,1643.65,1560.77,46198,7944120661.0,5.02,-3.51,-58.0,0.37
2022-12-21,600519,1602.32,1617.32,1617.32,1595.97,22816,3948926227.0,1.34,1.51,24.0,0.18
2022-12-22,600519,1635.02,1646.32,1661.32,1623.32,23175,4093861570.0,2.35,1.79,29.0,0.18
2022-12-23,600519,1630.72,1649.32,1660.32,1623.32,17319,3063608409.0,2.25,0.18,3.0,0.14
2022-12-26,600519,1649.32,1620.38,1649.32,1613.34,21384,3749121030.0,2.18,-1.75,-28.94,0.17
2022-12-27,600519,1638.23,1633.23,1647.38,1625.73,17905,3109270166.0,1.34,0.79,12.85,0.14
2022-12-28,600519,1646.11,1633.23,1647.23,1608.24,21438,3699948995.0,2.39,0.0,0.0,0.17
2022-12-29,600519,1617.23,1619.23,1627.22,1601.28,22418,3844499655.0,1.59,-0.86,-14.0,0.18
2022-12-30,600519,1636.23,1627.23,1653.22,1627.23,25333,4409544297.0,1.61,0.49,8.0,0.2
2023-01-03,600519,1631.43,1630.24,1638.66,1606.24,26034,4487760231.0,1.99,0.18,3.01,0.21
